unitid,chronname,city,state,level,control,basic,hbcu,flagship,long_x,lat_y,site,student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,exp_award_percentile,ft_pct,fte_value,fte_percentile,med_sat_value,med_sat_percentile,aid_value,aid_percentile,endow_value,endow_percentile,grad_100_value,grad_100_percentile,grad_150_value,grad_150_percentile,pell_value,pell_percentile,retain_value,retain_percentile,ft_fac_value,ft_fac_percentile,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,similar,state_sector_ct,carnegie_ct,counted_pct,nicknames,cohort_size
413413,Capella University,Minneapolis,Minnesota,4-year,Private for-profit,Doctoral/Research Universities,NULL,NULL,-93.268714,44.976186,www.capella.edu,7947,14.2,19.6,24.6,34643,43085,38763,31,16.2,5631,96,NULL,NULL,4897,69,NULL,NULL,0,0,0,0,44.2,9,NULL,NULL,17.2,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125231|436438|115083|137148|241331|110468|149514|209612|231651|110316|117140|444130|131113|168740|114549|245865|115746|365426|193654|173984,28,79,0.7|07,NULL,3
413617,College of Menominee Nation,Keshena,Wisconsin,4-year,Private not-for-profit,Tribal Colleges,NULL,NULL,-88.627005,44.858914,www.menominee.edu,661,26,22,22.5,182661,73172,101725,92,32.8,466,18,NULL,NULL,6377,14,8846,29,NULL,NULL,NULL,NULL,58,85,66.7,26,51.6,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366340|380377|180212|105297|187745|187596|155140|219408|200527|200466|200086|434751|200208|180647|442781|260372|188216|380359|180054|219374,24,33,53.3|07,NULL,NULL
413626,Leech Lake Tribal College,Cass Lake,Minnesota,2-year,Public,Tribal Colleges,NULL,NULL,-94.653182,47.396282,www.lltc.edu,348,15.3,22.7,16.5,90407,32320,37780,97,79,244,1,NULL,NULL,7755,99,10318,99,5.2,25,10.3,11,81.4,99,37.5,2,72.7,96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180328|180203|434016|180054|260372|200554|180647|200208|181419|200466|219277|219408|155140|187745|180212|366340|413617|380377|105297|187596,31,33,75.6|10,NULL,58
413839,ITT Technical Institute at Little Rock,Little Rock,Arkansas,4-year,Private for-profit,Other technology-related schools,NULL,NULL,-92.3444,34.711293,www.itt-tech.edu,289,35.7,20.8,24.6,49826,55570,38763,58,81.7,306,17,NULL,NULL,3772,18,NULL,NULL,9.1,19,18.2,29,73.8,68,NULL,NULL,2.6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181242|409838|440147|179201|181400|445276|139074|443687|445434|414586|189556|231828|420316|110945|179070|105163|368452|378406|442718|413866,2,54,66.7|07,NULL,11
413848,ITT Technical Institute at Oxnard,Oxnard,California,4-year,Private for-profit,Baccalaureate/Associates Colleges,NULL,NULL,-119.145955,34.221029,www.itt-tech.edu,312,40.7,23.2,24.6,31447,53245,38763,23,83.7,339,21,NULL,NULL,3891,25,NULL,NULL,13.3,31,33.3,65,62.7,34,NULL,NULL,10.3,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,153427|176637|116475|437927|134909|414568|251251|407063|208965|244011|151494|135939|151500|238892|116466|142337|369084|116484|398130|443526,64,124,58.2|07,NULL,15
413857,"ITT Technical Institute (Louisville, Ky.)",Louisville,Kentucky,4-year,Private for-profit,Other technology-related schools,NULL,NULL,-85.575761,38.26311,www.itt-tech.edu,547,35.1,28,24.6,35900,42765,38763,34,68.7,592,50,NULL,NULL,3292,6,NULL,NULL,15.4,39,23.1,42,70.7,56,NULL,NULL,23.9,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,432384|434557|172866|434548|440925|430263|437051|437219|437042|407319|445072|381741|443331|440165|413884|406194|174154|178226|128683|413866,15,54,59.7|07,NULL,13
413866,"ITT Technical Institute (Greenville, S.C.)",Greenville,South Carolina,4-year,Private for-profit,Other technology-related schools,NULL,NULL,-82.29693,34.83592,www.itt-tech.edu,353,37.3,21.6,24.6,37608,49186,38763,37,80.7,368,24,NULL,NULL,3772,18,NULL,NULL,NULL,NULL,NULL,NULL,70.7,56,NULL,NULL,8.3,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,178226|442718|413884|105163|368452|378406|445072|381741|110945|437042|437219|414586|437051|430263|189556|434548|440925|432384|443687|434557,8,54,80.4|07,NULL,NULL
413884,"ITT Technical Institute (Cordova, Tenn.)",Cordova,Tennessee,4-year,Private for-profit,Other technology-related schools,NULL,NULL,-89.821499,35.18061,www.itt-tech.edu,552,33.7,22.4,24.6,35237,61375,38763,33,72.8,550,46,NULL,NULL,3836,22,NULL,NULL,7.7,15,7.7,5,75.4,74,NULL,NULL,8.6,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,178226|413866|445072|442718|381741|378406|434548|440925|430263|437051|437219|437042|105163|368452|413857|110945|432384|434557|172866|407319,16,54,78.3|07,NULL,26
414160,Baker College of Jackson,Jackson,Michigan,4-year,Private not-for-profit,Baccalaureate/Associates Colleges,NULL,NULL,-84.451226,42.278175,www.baker.edu,2239,18.9,24.2,22.5,0,54025,101725,0,47.8,1695,59,NULL,NULL,4307,6,9056,31,5.3,2,10.5,2,71.6,92,48.3,5,3.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,440484|147165|366535|207254|168847|412599|367024|407285|240392|260910|381617|188340|219213|171298|168838|153418|190646|189459|103723|240790,39,124,32.0|07,NULL,19
414531,"ITT Technical Institute (Everett, Wash.)",Everett,Washington,4-year,Private for-profit,Other technology-related schools,NULL,NULL,-122.258707,47.929947,www.itt-tech.edu,271,38.3,22.2,24.6,32465,68971,38763,25,74.2,318,17,NULL,NULL,5319,80,NULL,NULL,0,0,16.7,25,54.2,19,NULL,NULL,14.3,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,442578|441955|174394|102845|386472|177579|248943|436191|429599|210076|135081|128683|248934|406194|174154|440165|443331|407319|432384|434557,9,54,75.3|07,NULL,6
414568,ITT Technical Institute at Bessemer,Bessemer,Alabama,4-year,Private for-profit,Other technology-related schools,NULL,NULL,-86.915593,33.33934,www.itt-tech.edu,538,37.1,29.1,24.6,34970,17406,38763,32,71.7,569,47,NULL,NULL,3871,24,NULL,NULL,19,47,23.8,44,72.6,63,0,0,17.6,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134909|116475|176637|407063|251251|413848|153427|437927|151494|244011|208965|369084|142337|238892|366650|116466|151500|443526|135939|116484,9,54,72.7|07,NULL,21
414586,"ITT Technical Institute (Matteson, Ill.)",Orland Park,Illinois,4-year,Private for-profit,Other technology-related schools,NULL,NULL,-87.899751,41.55342,www.itt-tech.edu,527,32.8,28.6,24.6,40258,40421,38763,43,58.1,489,38,NULL,NULL,4405,52,NULL,NULL,NULL,NULL,NULL,NULL,68.6,48,NULL,NULL,26.8,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189556|443687|110945|105163|368452|378406|442718|445276|413866|178226|139074|413884|179201|409838|181242|445072|413839|381741|437042|437219,19,54,90.3|07,NULL,NULL
414595,Pacific College of Oriental Medicine-New York,New York,New York,4-year,Private for-profit,Other health professions schools,NULL,NULL,-74.006731,40.70876,www.pacificcollege.edu,145,61.4,22.6,24.6,32793,54039,38763,26,31,89,1,NULL,NULL,3506,9,NULL,NULL,NULL,NULL,NULL,NULL,43.5,8,NULL,NULL,12.6,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,43,25.0|07,NULL,NULL
414708,Baker College Center For Graduate Studies,Flint,Michigan,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,NULL,NULL,-83.694495,42.974759,www.baker.edu,4513,28,24.2,22.5,0,54025,101725,0,28.4,2915,81,NULL,NULL,3405,2,8465,28,0,0,0,0,54.1,82,NULL,NULL,2.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,442897|440448|442170|138293|442143|442152|434973|439297|440439|443474|182430|445717|421018|406006|442161|169327|414878|227243|202806|434991,39,386,0.0|07,NULL,1
414823,Johnson & Wales University (Fla.),North Miami,Florida,4-year,Private not-for-profit,Baccalaureate/Associates Colleges,NULL,NULL,-80.164797,25.894337,www.jwu.edu,1952,24.2,24.2,22.5,0,71929,101725,0,97.3,2051,68,NULL,NULL,13719,50,15146,45,31.2,31,43.2,27,55.9,83,69.7,34,62.9,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,437848|404648|189459|103723|240790|404082|168838|237686|190655|190646|381617|203447|173629|219213|171298|146676|214634|381787|404073|204839,47,124,79.3|07,JWU,359
414841,"ITT Technical Institute (Pittsburgh, Pa.)",Pittsburgh,Pennsylvania,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-80.157521,40.44593,www.itt-tech.edu,224,38.2,36.4,32.8,47055,26415,24795,87,75,263,23,NULL,NULL,4276,49,NULL,NULL,13.9,15,25,5,72.5,56,43.8,9,9.4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,444060|372073|420404|152415|216986|445601|430379|213534|157766|374972|104984|382896|261931|174118|151245|203313|202189|216782|374875|166276,56,517,75.0|10,NULL,36
414878,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,Indiana,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,NULL,NULL,-85.108364,41.176826,www.trine.edu,438,35.9,23.8,22.5,0,85638,101725,0,67.8,417,16,NULL,NULL,4903,8,12929,41,0,0,0,0,56.8,84,75,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32,343,9.4|07,NULL,2
414911,Pennsylvania Highlands Community College,Johnstown,Pennsylvania,2-year,Public,Associates--Public Rural-serving Medium,NULL,NULL,-78.837175,40.26408,www.pennhighlands.edu,2506,15.5,15.6,16.5,51201,54524,37780,75,39.3,1559,23,NULL,NULL,6098,92,123,11,0.8,1,15.5,30,26,13,57,47,17,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127778|107549|140997|161484|217837|101994|368911|141006|430795|159984|198640|445018|139621|180081|199449|428392|218955|101949|101602|106883,16,289,29.5|10,NULL,258
416962,University of Phoenix at Las Vegas,Las Vegas,Nevada,4-year,Private for-profit,Masters Colleges and Universities--larger programs,NULL,NULL,-115.321628,36.122252,www.phoenix.edu,1754,20.9,19.7,24.6,47086,54810,38763,55,100,1500,83,NULL,NULL,3548,10,NULL,NULL,1.5,6,22.3,41,57.5,24,53.2,49,10.6,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155812|126827|219949|200217|405979|155520|180814|420042|105516|177418|434964|406015|215743|217776|372222|224147|139366|194958|147828|167729,6,386,52.2|07,NULL,341
417318,College of Business and Technology,Miami,Florida,4-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-80.45575,25.67819,www.cbt.edu,127,15.2,18.1,24.6,132183,46698,38763,95,100,257,12,NULL,NULL,6500,93,NULL,NULL,NULL,NULL,NULL,NULL,100,100,62.5,62,53.8,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150251|200624|443377|217086|392257|443623|200013|221148|211316|436599|409333|126784|430351|210906|441089|158343|430485|216445|123642|368629,48,517,100.0|07,NULL,NULL
417327,City College at Casselberry,Altamonte Springs,Florida,2-year,Private not-for-profit,Associates--Private Not-for-profit,NULL,NULL,-81.402351,28.66349,www.citycollege.edu,425,22.1,22.1,25.9,89645,89645,34510,90,70.6,318,54,NULL,NULL,4764,52,NULL,NULL,30.4,33,34.8,32,96.2,97,56.7,38,13.7,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,371760|146816|147396|189422|409874|115490|430148|204307|215682|190071|198871|371779|115472|193380|220464|366553|155007|115454|376385|363387,1,73,53.5|10,NULL,23
417734,Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,Missouri,2-year,Private not-for-profit,Associates--Private Not-for-profit,NULL,NULL,-89.540101,37.311629,www.southeastmissourihospitalcollege.edu,222,66.7,29.3,25.9,22659,45744,34510,27,27.5,155,24,NULL,NULL,5256,66,NULL,NULL,50,56,50,43,50.7,37,NULL,NULL,90.9,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191764|213233|154262|192475|195687|149019|192785|161022|215381|190451|179919|213376|439899|192961|212869|190956|188687|175227|129154|204592,3,73,4.1|10,NULL,8
418126,New York College of Health Professions,Syosset,New York,4-year,Private not-for-profit,Other health professions schools,NULL,NULL,-73.517755,40.807605,www.nycollege.edu,537,39.3,22.8,22.5,36790,108407,101725,9,58.1,528,20,NULL,NULL,2500,1,NULL,NULL,NULL,NULL,NULL,NULL,27.9,29,NULL,NULL,8.4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203544|111966|149028|149763|204015|181297|203960|146533|204176|196389|153977|219639|203818|148593|204006|231837|416801|200244|176770|146755,116,43,14.7|07,NULL,NULL
418870,Medvance Institute at Cookeville,Cookeville,Tennessee,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-85.478651,36.143182,www.fortis.edu,247,24.3,37.8,32.8,28035,20075,24795,62,100,451,47,NULL,NULL,4720,64,NULL,NULL,18.6,20,58.4,43,76.2,66,65,42,52.6,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236993|201016|437060|250027|364885|211820|422020|372037|216418|118198|373058|222099|205054|366544|368443|369862|207962|122694|404383|203289,15,517,NULL,NULL,296
418889,North Central Institute,Clarksville,Tennessee,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-87.446724,36.627878,www.nci.edu,134,131.1,37.8,32.8,5129,20075,24795,9,66.4,163,9,NULL,NULL,3698,20,NULL,NULL,54.8,69,76.2,83,16.4,1,72.9,66,71.4,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,410496|442879|430166|434690|443720|442231|114354|237598|248846|122366|114415|375841|111009|114390|423980|174482|367194|114123|178305|364973,15,517,NULL,NULL,42
419457,Argosy University-Washington DC,Arlington,Virginia,4-year,Private for-profit,Other health professions schools,NULL,NULL,-77.075927,38.894272,www.argosy.edu/washingtondc,134,15.5,28.6,24.6,67898,34964,38763,75,13.4,74,0,NULL,NULL,3831,22,NULL,NULL,0,0,50,86,54.9,20,0,0,15.8,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,43,42.9|07,NULL,2
419509,University of Phoenix-Sacramento Campus,Sacramento,California,4-year,Private for-profit,Masters Colleges and Universities--larger programs,NULL,NULL,-121.522795,38.620606,www.phoenix.edu,2796,19.3,23.2,24.6,51327,53245,38763,61,100,2392,90,NULL,NULL,3952,29,NULL,NULL,0.3,0,17,27,56.8,23,64.7,66,10.1,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,372222|228529|101480|224147|434964|228431|420042|139366|159993|406015|172051|126827|219949|113607|416962|206695|405997|405979|217776|155812,64,386,32.9|07,NULL,399
420006,Everest University-Melbourne Campus,Melbourne,Florida,4-year,Private for-profit,Baccalaureate/Associates Colleges,NULL,NULL,-80.635711,28.145828,www.everest.edu/campus/melbourne,492,37.4,18.1,24.6,27130,46698,38763,16,74.6,660,56,NULL,NULL,4459,54,NULL,NULL,25,60,25,48,82.1,90,NULL,NULL,26.8,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137801|367909|188465|241720|104364|121381|438902|134149|260293|230630|136288|241304|445355|144883|390701|206817|189413|101116|230621|153418,48,124,53.9|07,NULL,4
420024,Centura College - Chesapeake,Chesapeake,Virginia,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-76.227712,36.765954,www.centuracollege.edu,166,43,28.4,32.8,12809,18728,24795,22,73.5,268,25,NULL,NULL,3952,31,NULL,NULL,60,75,60,47,35.4,6,48.3,11,31.6,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,368780|404921|441487|439367|446552|381945|367316|193788|449092|441858|194611|224439|448354|225779|139214|431309|406200|440651|451404|446604,17,517,83.3|10,NULL,25
420042,University of Phoenix-Hawaii,Honolulu,Hawaii,4-year,Private for-profit,Masters Colleges and Universities--medium programs,NULL,NULL,-157.863315,21.30851,www.phoenix.edu,1281,12.7,12.4,24.6,57248,60623,38763,67,100,1060,73,NULL,NULL,3523,9,NULL,NULL,0.6,2,21.8,39,44,8,73.1,77,10.4,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,406015|224147|434964|219949|126827|372222|419509|416962|228529|405979|155812|101480|155520|217776|177418|139366|159993|228431|200217|194958,2,169,48.5|07,NULL,156
420103,Florida College of Natural Health at Miami,Miami,Florida,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-80.324576,25.782702,www.steinered.com/,201,15.9,34.7,32.8,0,25317,24795,0,100,241,20,NULL,NULL,3569,16,NULL,NULL,34.3,45,73.6,79,44.9,14,53.3,16,9.1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206224|203720|377652|189574|147749|434821|215433|189592|439570|103945|442426|363439|260354|433563|204060|377670|188517|369905|367112|237437,39,517,NULL,NULL,201
420307,Virginia College at Birmingham,Birmingham,Alabama,4-year,Private for-profit,Masters Colleges and Universities--smaller programs,NULL,NULL,-86.817687,33.46999,www.vc.edu,3741,16.1,29.1,24.6,43907,17406,38763,50,63.6,8062,97,NULL,NULL,3771,18,NULL,NULL,24,58,28,56,79.7,85,26.7,4,27.1,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219578|214166|139463|207661|204486|174279|108092|194392|182865|122843|211477|142522|159382|204820|140322|366252|203526|230171|214740|146393,9,106,31.7|07,NULL,50
420316,Virginia College at Huntsville,Huntsville,Alabama,4-year,Private for-profit,Baccalaureate/Associates Colleges,NULL,NULL,-86.590131,34.705342,www.vc.edu,567,45.5,29.1,24.6,29433,17406,38763,19,70.2,434,33,NULL,NULL,4024,33,NULL,NULL,14.3,34,14.3,17,80.7,88,40.9,24,27.7,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,231828|179070|445434|232797|201469|181400|234216|440147|260789|413839|181242|409838|179201|138309|126872|445276|139074|193317|443687|414586,9,124,31.2|07,NULL,7
420398,Northwest Vista College,San Antonio,Texas,2-year,Public,Associates--Public Urban-serving Multicampus,NULL,NULL,-98.708405,29.471082,www.alamo.edu/nvc/,15965,9.9,15,16.5,37745,40856,37780,46,24.4,9683,88,NULL,NULL,3877,46,NULL,NULL,2.7,8,10.5,12,28.2,17,62.4,71,17.5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117052|127820|194222|126942|224615|226930|212878|214379|221643|178022|156921|144218|134495|224572|160481|236753|105792|144193|207935|122658,63,125,19.1|10,NULL,1641
420404,"ITT Technical Institute (Getzville, N.Y.)",Getzville,New York,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-78.770457,43.012044,www.itt-tech.edu,381,36.2,24.9,32.8,33201,44481,24795,73,78.2,425,42,NULL,NULL,4192,44,NULL,NULL,32.2,39,45.2,22,76,64,42.5,8,6.9,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152415|444060|445601|414841|430379|213534|372073|216986|157766|374972|374875|216782|202189|203313|442648|261931|377069|104984|445452|181756,22,517,76.3|10,NULL,115
420431,Sandersville Technical College,Sandersville,Georgia,2-year,Public,Associates--Public Rural-serving Small,NULL,NULL,-82.839621,32.996687,www.oftc.edu,1869,24.9,17.2,16.5,22931,21560,37780,12,29.6,1408,19,NULL,NULL,4684,73,NULL,NULL,22.2,87,36.6,91,61.1,89,44.3,7,33.9,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160676|438708|232052|199467|159443|216296|366447|199263|155618|102076|141307|224891|162609|154396|160685|159090|160560|197966|169992|142179,28,111,42.3|10,NULL,284
420440,York County Community College,Wells,Maine,2-year,Public,Associates--Public Rural-serving Small,NULL,NULL,-70.590835,43.306823,www.yccc.edu,1583,17.4,22.1,16.5,41187,38062,37780,55,40.1,927,10,NULL,NULL,3206,22,1004,57,6.1,31,17.3,38,44.9,58,62.9,73,15.1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240657|194028|227687|155201|231873|107521|160843|158307|223922|180151|160001|161077|420556|200341|420723|198914|188261|160694|155487|158893,7,111,30.0|10,NULL,197
420495,Sanford-Brown College at Atlanta,Atlanta,Georgia,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-84.34924,33.919927,www.sanfordbrown.edu/atlanta,360,34.5,32.6,32.8,25924,43579,24795,57,98.6,538,54,NULL,NULL,5244,78,NULL,NULL,21.3,23,53.4,34,58.4,29,74.4,68,45.5,58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,448415|439525|448442|447634|447236|449117|111638|450216|448600|452948|450207|454591|406033|445726|446905|372772|445346|413680|450155|450429,8,517,NULL,NULL,470
420501,Sanford-Brown College - Cleveland,Middleburg Heights,Ohio,2-year,Private for-profit,Associates--Private For-profit,NULL,NULL,-81.823537,41.374227,www.sbcleveland.com,495,27.4,34.1,32.8,24029,35515,24795,53,96.6,614,60,NULL,NULL,5023,73,NULL,NULL,37.7,48,57.9,41,59.7,30,66.2,45,76,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,385008|363590|449074|433013|450094|445337|450508|156471|445328|451972|147129|444477|404499|118967|184056|450702|446668|449898|452027|212045,42,517,NULL,NULL,409
420538,Arkansas State University at Mountain Home,Mountain Home,Arkansas,2-year,Public,Associates--Public 2-year colleges under 4-year universities,NULL,NULL,-92.383355,36.335336,www.asumh.edu,1238,26,23.6,16.5,25197,25729,37780,16,71.8,1179,14,NULL,NULL,3863,46,NULL,NULL,27.5,92,28.4,76,81.2,99,55.8,41,56.5,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106999|107725|187958|203456|107585|179344|188049|107619|203483|440402|181765|445674|106795|188225|159407|201946|180276|200314|201432|187620,22,47,48.4|10,NULL,211
420556,Columbia Gorge Community College,The Dalles,Oregon,2-year,Public,Associates--Public Rural-serving Small,NULL,NULL,-121.190197,45.590724,www.cgcc.cc.or.us,974,28.1,16.9,16.5,35271,48188,37780,41,34.1,805,8,NULL,NULL,7742,99,234,23,19.6,83,41.1,94,46.5,62,35,1,14.4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200341|420723|223922|160694|155487|180151|160001|161077|155201|233037|231873|155593|107521|160843|174604|158307|177977|227687|175157|154925,17,111,24.3|10,NULL,56
420723,Tillamook Bay Community College,Tillamook,Oregon,2-year,Public,Associates--Public Rural-serving Small,NULL,NULL,-123.837267,45.457232,www.tbcc.cc.or.us/,514,12.3,16.9,16.5,64951,48188,37780,89,44.2,283,2,NULL,NULL,3666,37,NULL,NULL,17.9,80,32.1,85,70.2,96,54,33,17.3,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200341|420556|160001|180151|155487|160694|223922|161077|158307|174604|160843|155593|155201|233037|231873|107521|175157|227687|177977|154925,17,111,24.6|10,NULL,28
